	doi	pmid	pmcid	id
14274	10.1158/0008-5472.can-06-2147	17332344		MED17332344
14275	10.1016/j.ydbio.2008.11.017	19073167	PMC2668662	MED19073167
14276	10.1074/jbc.m203353200	12016224		MED12016224
14277	10.1016/s0006-291x(02)00444-8	12054760		MED12054760
14278	10.3349/ymj.2006.47.1.1	16502480	PMC2687565	MED16502480
14279	10.1152/ajpendo.00702.2006	17284571		MED17284571
14280	10.1517/14712598.3.7.1083	14519073		MED14519073
14281	10.1074/jbc.m202465200	11976335		MED11976335
14282		12018841		MED12018841
14283	10.1152/ajpcell.00349.2001	11880282		MED11880282
14284	10.1002/ijc.22332	17131310		MED17131310
14285	10.1046/j.1528-1157.2003.05203.x	12919395		MED12919395
14286		7986312		MED7986312
14287	10.1046/j.1365-3083.2002.01081.x	11975760		MED11975760
14288	10.1111/j.1365-2044.1990.tb14621.x	1701288		MED1701288
14289	10.1172/jci22787	15578093	PMC529284	MED15578093
14290	10.1074/jbc.m200463200	11970950		MED11970950
14291	10.1128/mcb.25.2.751-766.2005	15632075	PMC543426	MED15632075
14292	10.1158/0008-5472.can-08-4516	19622771	PMC2732120	MED19622771
14293	10.1007/s001010050625	9799983		MED9799983
14294	10.1371/journal.pone.0010085	20396382	PMC2852499	MED20396382
14295		12018858		MED12018858
14296		2145649		MED2145649
14297	10.1016/s1097-2765(02)00478-1	11931763		MED11931763
14298	10.1046/j.0960-7412.2001.01242.x	11874569		MED11874569
14299	10.1038/sj.emboj.7601548	17255935	PMC1794400	MED17255935
14300	10.1074/jbc.m608310200	17255104		MED17255104
14301	10.1038/nbt0402-376	11923844		MED11923844
14302	10.1038/sj.bjc.6602254	15599381	PMC2409798	MED15599381
14303	10.1016/j.phrs.2004.06.006	15501702		MED15501702
14304	10.1152/ajpheart.00382.2006	17209005		MED17209005
14305	10.1074/jbc.m707465200	18057003		MED18057003
14306	10.1074/jbc.m110944200	11856736		MED11856736
14307	10.1002/jcb.21852	18636547	PMC2593467	MED18636547
14308	10.1159/000099177	17384515		MED17384515
14309	10.1080/10826080701209275	17918022		MED17918022
14310	10.1038/nature07409	18953331	PMC2692841	MED18953331
14311	10.1128/mbio.00275-11	22167225	PMC3236063	MED22167225
14312	10.1523/jneurosci.2371-09.2009	19641115	PMC6666549	MED19641115
14313	10.1046/j.0003-2409.2001.02468.x	11879209		MED11879209
14314	10.1210/me.2008-0255	18845673	PMC2626203	MED18845673
14315	10.1111/j.1442-200x.2004.01972.x	15660873		MED15660873
14316	10.2337/db07-0339	18039814		MED18039814
14317	10.1016/j.rapm.2005.10.014	16418018		MED16418018
14318	10.2337/db08-0610	18835932	PMC2584127	MED18835932
14319	10.1002/art.23056	18050202		MED18050202
14320	10.1016/j.jclinane.2004.02.001	15590255		MED15590255
14321	10.1016/s0043-1354(01)00355-4	11996351		MED11996351
14322	10.1046/j.1460-9592.2002.00823.x	11903942		MED11903942
14323	10.1073/pnas.0604627103	17164336	PMC1698440	MED17164336
14324	10.2466/pms.1990.71.1.199	2235259		MED2235259
14325	10.1097/00000539-200202000-00028	11812703		MED11812703
14326	10.1021/es071726z	18186348		MED18186348
14327	10.1037/0096-1523.32.6.1405	17154781		MED17154781
14328	10.1529/biophysj.104.048629	15501944	PMC1305019	MED15501944
14329	10.1016/j.ygyno.2004.06.048	15385115		MED15385115
14330	10.1016/j.ymeth.2007.06.002	17920515		MED17920515
14331	10.1016/j.cmet.2008.07.006	18762025	PMC2613643	MED18762025
14332	10.1016/j.lfs.2004.06.019	15501477		MED15501477
14333	10.1089/088282402317340341	11952142		MED11952142
14334	10.1093/nar/gkh876	15486205	PMC524287	MED15486205
14335	10.1074/jbc.m108530200	11825888		MED11825888
14336	10.1074/jbc.m109006200	11815602		MED11815602
14337	10.1016/j.bcp.2006.12.010	17240359		MED17240359
14338		15535488		MED15535488
14339	10.1128/jvi.70.3.1882-1889.1996	8627713	PMC190016	MED8627713
14340	10.2466/pms.1990.71.1.216	2235261		MED2235261
14341	10.1073/pnas.0405451101	15356345	PMC518843	MED15356345
14342	10.1177/096777200000800209	10994059		MED10994059
14343	10.1074/jbc.m804144200	18715874	PMC2570892	MED18715874
14344	10.4049/jimmunol.167.11.6292	11714793		MED11714793
14345	10.1091/mbc.e09-03-0197	19420137	PMC2704164	MED19420137
14346	10.1378/chest.98.1.53	2141811		MED2141811
14347	10.1038/345495a0	2161500		MED2161500
14348	10.1038/nm1491	17057710		MED17057710
14349	10.1111/j.1432-1033.1990.tb15549.x	2163836		MED2163836
14350	10.1016/s0024-3205(03)00409-0	12801598		MED12801598
14351	10.1074/jbc.m802578200	18693249	PMC2562065	MED18693249
14352	10.1074/jbc.m109278200	11733519		MED11733519
14353	10.1182/blood-2007-07-101212	17875806		MED17875806
14354	10.1196/annals.1391.019	17978280		MED17978280
14355	10.1136/ard.2003.020016	16162900	PMC1755253	MED16162900
14356	10.1038/sj.emboj.7600343	15297874	PMC514516	MED15297874
14357	10.1006/jmcc.2001.1464	11708844		MED11708844
14358	10.1007/s005200100291	12029431		MED12029431
14359		9801549		MED9801549
14360	10.1016/s0149-2918(04)80129-2	15476909		MED15476909
14361	10.1081/iph-200026872	15518170		MED15518170
14362	10.1159/000081953	15528874		MED15528874
14363	10.1159/000207493	19372686	PMC2898564	MED19372686
14364	10.1007/bf01720718	8857119		MED8857119
14365	10.1159/000117193	8719644		MED8719644
14366	10.2337/db05-1430	17003335		MED17003335
14367	10.1038/nature05258	17051152		MED17051152
14368	10.1093/bja/87.5.699	11878519		MED11878519
14369		11714847		MED11714847
14370	10.1016/s0022-5347(17)40157-1	2329615		MED2329615
14371	10.1158/0008-5472.can-03-3311	15289360		MED15289360
14372	10.1126/science.2326635	2326635		MED2326635
14373	10.1161/01.atv.0000249394.94588.82	17023679		MED17023679
14374	10.1021/ja072456n	17711276		MED17711276
14375	10.1074/jbc.m106880200	11673460		MED11673460
14376		11710530		MED11710530
14377	10.1111/j.1741-6892.2004.00468.x	15209896		MED15209896
14378	10.1213/01.ane.0000120163.44315.47	15281492		MED15281492
14379	10.1128/mcb.24.16.6957-6966.2004	15282297	PMC479713	MED15282297
14380	10.1517/14712598.3.2.319	12662145		MED12662145
14381	10.1021/jm300015m	22468970	PMC3375382	MED22468970
14382	10.1016/j.molcel.2006.07.006	16949361		MED16949361
14383	10.1158/1078-0432.ccr-06-0429	16951239		MED16951239
14384	10.1016/s1368-8375(00)00126-3	11564576		MED11564576
14385	10.1097/00000539-199512000-00003	7486093		MED7486093
14386	10.1054/jpai.2001.23140	14622809		MED14622809
14387	10.1074/jbc.m104334200	11572856		MED11572856
14388	10.1016/s0272-7358(99)00055-0	10660827		MED10660827
14389	10.1016/j.bbrc.2008.05.095	18514061	PMC2505332	MED18514061
14390		2190194		MED2190194
14391	10.1164/rccm.200803-380oc	18556627	PMC2542433	MED18556627
14392	10.1073/pnas.0403155101	15240891	PMC478596	MED15240891
14393	10.1007/s10067-004-0881-z	15278749		MED15278749
14394	10.1128/jb.186.14.4813-4817.2004	15231814	PMC438587	MED15231814
14395	10.1186/1471-2148-4-18	15222900	PMC459214	MED15222900
14396	10.1080/01443610120072135	12521812		MED12521812
14397	10.1006/bbrc.2001.5537	11549246		MED11549246
14398	10.1172/jci40433	21285511	PMC3049392	MED21285511
14399	10.1158/1541-7786.mcr-06-0060	16885564		MED16885564
14400	10.1152/ajpgi.2001.281.3.g654	11518677		MED11518677
14401	10.1073/pnas.0501420102	16061819	PMC1183546	MED16061819
14402	10.1159/000119443	2098673		MED2098673
14403	10.1073/pnas.0605805103	16938870	PMC1569161	MED16938870
14404	10.1074/jbc.m803020200	18474592	PMC2459304	MED18474592
14405	10.1172/jci20303	15173892	PMC419484	MED15173892
14406	10.1111/j.1365-2044.2004.03734.x	15144295		MED15144295
14407	10.1046/j.1471-4159.2001.00435.x	11483646		MED11483646
14408		11489795		MED11489795
14409	10.1213/01.ane.0000265440.98491.e2	17578978		MED17578978
14410	10.1161/01.hyp.38.3.367	11566906		MED11566906
14411	10.1007/bf03016688	11546713		MED11546713
14412		11518764		MED11518764
14413	10.1371/journal.pone.0004730	19270731	PMC2648896	MED19270731
14414	10.3109/00207458909087038	2691420		MED2691420
14415	10.1158/1078-0432.ccr-07-1992	18483362	PMC2830718	MED18483362
14416	10.1016/j.jtcvs.2005.02.047	16077385		MED16077385
14417	10.1128/jvi.78.9.4582-4590.2004	15078940	PMC387669	MED15078940
14418	10.1093/carcin/bgl136	16885199		MED16885199
14419	10.1038/nm1778	18500349	PMC2652483	MED18500349
14420	10.1074/jbc.c800061200	18458091	PMC2427351	MED18458091
14421	10.1158/1078-0432.ccr-03-0716	15131027		MED15131027
14422	10.1084/jem.20072416	18411340	PMC2373840	MED18411340
14423	10.1097/00000542-200108000-00021	11506111		MED11506111
14424	10.1213/01.ane.0000265443.20919.c8	17578979		MED17578979
14425	10.1038/sj.emboj.7600224	15131698	PMC424418	MED15131698
14426	10.1097/01.tp.0000122221.28546.6d	15114096		MED15114096
14427	10.1038/sj.emboj.7600157	15934135	PMC391066	MED15934135
14428		15179047		MED15179047
14429	10.1182/blood-2008-01-133710	18456874	PMC2481533	MED18456874
14430	10.1006/bbrc.2001.5190	11444867		MED11444867
14431	10.1074/jbc.m105995200	11463794		MED11463794
14432	10.1111/j.1464-5491.2004.01194.x	15089793		MED15089793
14433	10.1053/jcan.2001.23276	11426361		MED11426361
14434	10.2337/diabetes.50.6.1244	11375323		MED11375323
14435	10.1620/tjem.194.107	11642338		MED11642338
14436	10.1074/jbc.m702938200	17573344		MED17573344
14437	10.1074/jbc.m602201200	16790433		MED16790433
14438	10.1016/j.biortech.2003.08.008	14693452		MED14693452
14439	10.1128/iai.72.4.2280-2287.2004	15039353	PMC375190	MED15039353
14440	10.1152/ajplung.00017.2008	18390835		MED18390835
14441	10.1038/nm1424	16732280		MED16732280
14442	10.1016/j.cbi.2006.05.009	16806134		MED16806134
14443	10.1016/s0031-9422(02)00235-2	12409020		MED12409020
14444	10.1074/jbc.m708208200	18321849	PMC2431011	MED18321849
14445	10.1002/ppul.1056	11340679		MED11340679
14446	10.1074/jbc.m103352200	11328824		MED11328824
14447	10.1017/s0265021504003096	15055895		MED15055895
14448	10.1038/nature13375	25043055	PMC4149606	MED25043055
14449	10.1016/j.bcp.2009.09.003	19735646	PMC3181156	MED19735646
14450	10.1093/nar/gkh243	14762204	PMC373359	MED14762204
14451	10.1074/jbc.m308225200	14742439	PMC1761111	MED14742439
14452	10.1158/0008-5472.can-06-4277	17409440		MED17409440
14453	10.1093/annonc/mdj965	16807438		MED16807438
14454	10.1016/s0003-4975(01)02462-6	11383794		MED11383794
14455	10.1074/jbc.m709062200	18319262	PMC2376222	MED18319262
14456		2544648		MED2544648
14457	10.1158/0008-5472.can-05-3752	16651437		MED16651437
14458	10.1002/jnr.490230113	2520534		MED2520534
14459	10.1096/fj.06-7854com	17384142		MED17384142
14460	10.1038/sj.onc.1207272	14661056		MED14661056
14461	10.1074/jbc.m100194200	11279024		MED11279024
14462	10.1016/s0140-6736(07)60669-2	17467513		MED17467513
14463	10.1002/lsm.20017	15083493		MED15083493
14464	10.1038/nature02356	14985765	PMC2099462	MED14985765
14465	10.1128/jcm.42.2.665-669.2004	14766834	PMC344487	MED14766834
14466	10.1073/pnas.2637011100	14755060	PMC341754	MED14755060
14467	10.1271/bbb.65.752	11388449		MED11388449
14468	10.1161/01.atv.21.4.489	11304462		MED11304462
14469	10.1074/jbc.m706367200	18227069		MED18227069
14470	10.1038/nature04695	16642001		MED16642001
14471	10.1152/ajplung.00353.2007	18192589	PMC3970932	MED18192589
14472	10.1186/1477-7827-1-125	14678567	PMC317376	MED14678567
14473		8529935		MED8529935
14474	10.1002/ijc.2910430519	2714889		MED2714889
14475	10.1007/bf03018364	14656778		MED14656778
14476	10.1128/jvi.77.24.13248-13256.2003	14645581	PMC296093	MED14645581
14477	10.1002/cncr.21731	16475211		MED16475211
14478	10.1074/mcp.m700417-mcp200	18165258	PMC2401337	MED18165258
14479	10.1017/s0265021504001103	14768925		MED14768925
14480	10.1074/jbc.m100534200	11279086		MED11279086
14481	10.1210/jc.2007-0425	18182456	PMC2291491	MED18182456
14482	10.1080/110241501750099339	11316402		MED11316402
14483	10.1073/pnas.92.7.2558	7708684	PMC42257	MED7708684
14484		11266114		MED11266114
14485	10.1111/j.1469-7793.2001.0431k.x	11158274		MED11158274
14486	10.1093/bja/74.2.174	7696067		MED7696067
14487	10.1159/000075240	14646391		MED14646391
14488	10.1210/me.2007-0410	18165437	PMC2276473	MED18165437
14489	10.1016/s0169-328x(00)00224-2	11165366		MED11165366
14490	10.1161/01.res.88.1.22	11139469		MED11139469
14491	10.1074/jbc.m700445200	17311912		MED17311912
14492	10.1089/105072502320288429	12193301		MED12193301
14493	10.1210/me.2005-0285	16455819		MED16455819
14494	10.1158/1535-7163.mct-05-0299	16546962		MED16546962
14495	10.1152/ajpheart.01200.2007	18083895		MED18083895
14496	10.1001/archsurg.136.1.101	11146789		MED11146789
14497	10.1046/j.1460-9592.2001.00615.x	11123735		MED11123735
14498	10.1080/02724990344000006	14578081		MED14578081
14499		2480486		MED2480486
14500	10.1074/jbc.m005563200	11006278		MED11006278
14501	10.1002/1098-1136(200012)32:3<247::aid-glia50>3.0.co;2-t	11102966		MED11102966
14502	10.1074/jbc.m005615200	10993888		MED10993888
14503	10.1158/0008-5472.can-06-2971	17210694		MED17210694
14504	10.1136/ip.2006.015115	18056317	PMC2598309	MED18056317
14505	10.1007/bf03010577	7889590		MED7889590
14506	10.1097/01.ccm.0000288101.02556.de	17893629		MED17893629
14507	10.1007/bf03019810	11212045		MED11212045
14508	10.1074/jbc.m004687200	11016925		MED11016925
14509	10.1074/jbc.m707931200	17991734	PMC2206181	MED17991734
14510	10.1074/jbc.m803547200	18776222	PMC2576560	MED18776222
14511	10.1158/0008-5472.can-05-2968	16424038		MED16424038
14512		17238449		MED17238449
14513	10.1016/s0925-4927(00)00073-1	11114493		MED11114493
14514	10.1038/35046611	11146662		MED11146662
14515		11106247		MED11106247
14516	10.1074/jbc.m006995200	11083862		MED11083862
14517	10.1152/ajplung.00384.2007	17993584	PMC3391573	MED17993584
14518	10.1002/j.1460-2075.1994.tb06798.x	7957043	PMC395411	MED7957043
14519	10.1053/jcan.2000.18447	11139111		MED11139111
14520	10.1186/1476-4598-2-33	14572313	PMC222989	MED14572313
14521	10.1016/j.cell.2005.11.024	16413606		MED16413606
14522	10.1172/jci32738	17975671	PMC2045615	MED17975671
14523	10.1002/ijc.22962	17657740	PMC2396459	MED17657740
14524	10.1002/ijc.23610	18528859	PMC3766317	MED18528859
14525	10.1074/jbc.m512112200	16380371		MED16380371
14526	10.1177/004947550303300417	14620432		MED14620432
14527	10.1093/emboj/cdg483	14517260	PMC204466	MED14517260
14528		18698377	PMC2507727	MED18698377
14529	10.1172/jci44325	21436588	PMC3069771	MED21436588
14530	10.1016/j.urology.2005.07.010	16360453		MED16360453
14531	10.1007/s001280000154	10960144		MED10960144
14532	10.1074/jbc.c000517200	10944516		MED10944516
14533	10.1074/jbc.m006045200	10964925		MED10964925
14534	10.1016/s0952-8180(03)00086-2	14652118		MED14652118
14535	10.1093/nar/gkg727	12954766	PMC203312	MED12954766
14536	10.1074/jbc.m306360200	12944413	PMC3042025	MED12944413
14537	10.1093/embo-reports/kvf098	11964387	PMC1084111	MED11964387
14538	10.1378/chest.94.3.566	3044702		MED3044702
14539	10.1021/bi027298l	12899616		MED12899616
14540	10.1097/00000542-200308000-00012	12883403		MED12883403
14541	10.1378/chest.106.3.899	8082375		MED8082375
14542	10.1016/s0966-6362(00)00069-2	10998614		MED10998614
14543	10.1111/j.1471-0528.1994.tb13194.x	7947511		MED7947511
14544	10.1023/a:1007189828584	11108151		MED11108151
14545		10985251		MED10985251
14546		10962043		MED10962043
14547	10.1016/s0010-7824(98)00123-1	10095980		MED10095980
14548	10.1016/s0010-7824(98)00118-8	10095979		MED10095979
14549	10.1016/j.immuni.2005.09.017	16286019		MED16286019
14550	10.4049/jimmunol.175.12.8060	16339543		MED16339543
14551	10.4049/jimmunol.177.9.6044	17056530		MED17056530
14552	10.1016/s0010-7824(98)00122-x	10095981		MED10095981
14553	10.1016/s0010-7824(98)00121-8	10095977		MED10095977
14554	10.1007/s001340050743	9876982		MED9876982
14555	10.3346/jkms.2005.20.5.877	16224166	PMC2779289	MED16224166
14556	10.4049/jimmunol.165.4.2258	10925314		MED10925314
14557	10.1158/0008-5472.can-06-2011	17047070		MED17047070
14558	10.2337/diabetes.49.7.1194	10909978		MED10909978
14559	10.1136/gut.52.7.981	12801955	PMC1773714	MED12801955
14560	10.1093/bja/ael242	16963789		MED16963789
14561	10.2466/pms.1988.66.3.927	3405719		MED3405719
14562	10.1074/jbc.m003401200	10833523		MED10833523
14563	10.1097/01.shk.0000225318.08681.a7	16980878		MED16980878
14564	10.1385/ir:26:1-3:143	12403353		MED12403353
14565	10.1042/bj20050548	15882146	PMC1199661	MED15882146
14566	10.1111/j.1360-0443.1991.tb01856.x	1912750		MED1912750
14567	10.1128/jvi.77.12.7078-7092.2003	12768027	PMC156155	MED12768027
14568	10.1128/jvi.00763-07	17626077	PMC2045478	MED17626077
14569	10.1177/014107689408700511	8207722	PMC1294518	MED8207722
14570	10.1104/pp.123.2.725	10859202		MED10859202
14571	10.1136/jnnp.74.5.574	12700295	PMC1738449	MED12700295
14572	10.1016/j.jaci.2005.04.038	16159641		MED16159641
14573	10.1097/00000539-200007000-00039	10866914		MED10866914
14574	10.1053/cr.2000.5853	10890482		MED10890482
14575	10.1046/j.1471-4159.2000.0742425.x	10820203		MED10820203
14576	10.1515/cclm.2000.079	10987203		MED10987203
14577		10815922		MED10815922
14578	10.1158/0008-5472.can-07-0751	17638874	PMC2390768	MED17638874
14579	10.1002/jcp.21015	17311278		MED17311278
14580	10.1007/s00134-003-1702-6	12665995		MED12665995
14581	10.1016/s0092-8674(00)80887-9	10892746		MED10892746
14582	10.1016/s0304-3940(00)01099-5	10841995		MED10841995
14583	10.1074/jbc.m910060199	10748187		MED10748187
14584	10.1158/0008-5472.can-05-1142	16103064		MED16103064
14585	10.1073/pnas.91.6.2334	8134396	PMC43365	MED8134396
14586	10.1152/ajplung.00099.2007	17601799	PMC2413071	MED17601799
14587		3068477		MED3068477
14588	10.1016/s0149-2918(03)80072-3	12809962		MED12809962
14589	10.1097/00007890-200004150-00030	10798759		MED10798759
14590	10.1038/sj.bmt.1705050	15968290		MED15968290
14591	10.1002/ijc.20910	15700311		MED15700311
14592	10.1126/science.1185880	20413458		MED20413458
14593	10.1128/cdli.10.2.286-292.2003	12626456	PMC150541	MED12626456
14594	10.1172/jci17321	12618524	PMC151904	MED12618524
14595	10.1128/jvi.00125-07	17507484	PMC1951320	MED17507484
14596	10.1007/s003350010061	10754111		MED10754111
14597	10.1073/pnas.1101934108	21613570	PMC3116423	MED21613570
14598	10.1126/science.287.5458.1660	10698743		MED10698743
14599		22556664	PMC3336519	MED22556664
14600	10.1046/j.1365-2044.2003.02964_2.x	12625310		MED12625310
14601	10.1097/00000539-200302000-00008	12538174		MED12538174
14602	10.1038/nature04836	16738545		MED16738545
14603	10.1177/1933719108324132	19088369	PMC2729333	MED19088369
14604	10.1046/j.1365-2168.2000.01393.x	10718795		MED10718795
14605	10.1046/j.1471-4159.2000.741205.x	10693953		MED10693953
14606	10.1074/jbc.m610949200	17446166		MED17446166
14607	10.1371/journal.pone.0000414	17476336	PMC1853234	MED17476336
14608	10.1074/jbc.m501238200	15970594		MED15970594
14609	10.1002/pros.20963	19418497	PMC3178806	MED19418497
14610	10.1097/00000539-200002000-00043	10648342		MED10648342
14611	10.1046/j.1365-2044.2000.055002131.x	10651673		MED10651673
14612	10.1016/s0140-6736(11)61590-0	22088800	PMC3614010	MED22088800
14613	10.1016/s0006-3495(03)74953-4	12547818	PMC1302714	MED12547818
14614	10.1007/s10555-006-8506-4	16770538		MED16770538
14615	10.1093/nar/gkg184	12560494	PMC149204	MED12560494
14616	10.1073/pnas.262787199	12552097	PMC298705	MED12552097
14617	10.1152/ajpgi.00039.2005	15920018		MED15920018
14618	10.1038/35001001	10688189		MED10688189
14619	10.1016/s0149-2918(03)80092-9	12749510		MED12749510
14620	10.1074/jbc.m502083200	15901726		MED15901726
14621	10.1161/circresaha.108.178426	18974386	PMC2994199	MED18974386
14622	10.1093/carcin/bgl043	16621886		MED16621886
14623	10.1093/jn/130.2.171	10720165		MED10720165
14624	10.1016/s0140-6736(99)05131-4	10696980		MED10696980
14625	10.1111/j.1471-4159.2007.04469.x	17355243	PMC3042026	MED17355243
14626	10.1194/jlr.m011155	21447484	PMC3090237	MED21447484
