pmid,doi
17503309,10.1055/s-2007-965123
25028647,10.1155/2014/364207
24968158,10.1016/j.vaccine.2014.06.061
22787222,10.1128/jvi.01208-12
20677908,10.1089/ars.2010.3260
24243508,10.1136/bcr-2013-201399
17375192,10.1371/journal.pone.0000306
15946590,10.1007/s11912-005-0054-5
16146159,
22891100,
22745752,10.1371/journal.pone.0039426
24343626,10.1590/s0004-27302013000800002
21885872,10.2337/db11-0455
25524627,10.1073/pnas.1417015112
29632461,
25412353,10.1021/es503827y
20954671,10.3928/01477447-20100826-04
17992450,
17351230,10.1136/emj.2006.043307
21925739,10.1016/j.jad.2011.08.017
12804513,10.1016/s0013-9351(02)00084-1
12873984,
25522935,10.1038/ncomms6883
22699755,10.1007/s10059-012-0066-6
22736764,10.1074/jbc.m112.391722
25525240,10.1126/science.346.6216.1486
20924196,10.1159/000321496
21900561,10.1523/jneurosci.1564-11.2011
21503965,10.1002/jcb.23150
24167561,10.1371/journal.pone.0077131
20715173,10.1002/ijc.25589
21166349,10.1080/15226510903390494
20091867,10.1002/ijc.25178
20946980,10.1016/j.cell.2010.09.011
20883167,10.1089/vim.2009.0006
20105050,10.3109/14756360903373376
12824285,10.1096/fj.02-1139fje
17177760,10.1111/j.1533-2500.2005.05211.x
22729549,10.1128/aem.01078-12
22745539,10.2147/ijn.s30074
22732752,10.1001/archinternmed.2012.1278
12747975,10.1016/s1368-8375(03)00012-5
22648256,10.12659/msm.882910
25517148,10.1016/j.bpj.2014.10.054
17266746,10.1186/1471-2342-7-1
19693644,10.1007/s11845-009-0394-5
12857419,10.1089/107632703322066697
12837248,10.1016/s0092-8674(03)00436-7
24101244,10.1007/s10529-013-1360-x
22707723,10.1074/jbc.m112.383265
20712310,10.1021/ja1035336
22666147,10.1100/2012/736730
22854552,10.4040/jkan.2012.42.3.396
17235373,
17710110,10.1155/2007/48242
20932757,10.1016/j.bmcl.2010.09.069
12959337,10.1080/09638280110070221
16002281,10.1016/j.jsbmb.2005.04.023
15908671,10.1200/jco.2005.01.131
22701370,10.1100/2012/728613
21784966,10.1152/ajplung.00134.2011
12807888,10.1074/jbc.m303056200
25381390,10.1530/jme-14-0213
20653821,10.1111/j.1600-0560.2009.01313.x
23563070,10.4040/jkan.2013.43.1.69
22571277,10.1111/j.1399-6576.2012.02716.x
17215525,10.1056/nejmicm053415
12721710,10.1007/s00383-003-1016-3
20818377,10.1038/nm.2209
18253471,10.1155/2007/54562
17194752,10.1128/mcb.01732-06
21491786,
20861901,10.1038/nchem.768
22615843,10.1371/journal.pone.0036909
12738814,10.1096/fj.02-0320fje
20727991,10.1016/j.actbio.2010.08.010
23368685,10.3109/14764172.2012.748201
22553035,10.1523/jneurosci.4203-11.2012
20716636,10.1177/0146167210381083
18922426,10.1053/j.jvca.2008.02.019
25375876,10.1371/journal.pgen.1004792
19669437,10.1007/s10867-006-9032-x
20682650,10.1158/1535-7163.mct-10-0277
20673187,10.3109/09637486.2010.503187
21795690,10.1074/jbc.m111.241778
22606231,10.1371/journal.pone.0035232
18500509,10.1007/s00210-008-0302-y
20713759,10.1001/archoto.2010.121
20367253,10.1089/ten.tea.2010.0010
12735579,10.1016/s0003-4975(02)04903-2
12974429,
23322551,10.1177/1545968312471901
20851419,10.1016/j.jss.2010.07.029
25881019,10.1371/journal.pone.0124344
23303244,10.1097/eja.0b013e3283592733
25881634,10.1093/jisesa/iev011
20659467,10.1016/j.febslet.2010.07.034
22536352,10.1371/journal.pone.0035142
20656892,10.1152/ajplung.00057.2010
22573327,10.1074/jbc.m111.321307
21542787,10.1089/ars.2010.3751
18528650,10.1007/s00776-008-1214-x
20646989,10.1016/j.abb.2010.07.012
20846133,10.17305/bjbms.2010.2696
12643269,
12774765,
22509406,10.1371/journal.pone.0035324
26405041,10.1074/jbc.m115.688424
21684833,10.1289/ehp.1003339
24039815,10.1371/journal.pone.0072895
12670810,10.1007/bf03021030
17077952,10.1007/s00266-006-0062-3
17056923,10.2214/ajr.05.0819
17330501,10.3177/jnsv.52.393
17062230,10.1016/j.athoracsur.2006.05.080
20974320,10.1016/j.clinthera.2010.08.005
20665787,10.1002/mrm.22412
20628280,10.1007/dcr.0b013e3181e1a1e9
15793222,10.1634/theoncologist.10-3-191
22530024,10.1371/journal.pone.0035453
22476100,10.1038/cddis.2012.32
21657271,10.1021/jm2001663
22476205,10.1007/s10067-012-1976-6
21671709,10.3109/13813455.2011.584538
22473610,10.1128/iai.06295-11
22521909,10.1016/j.exppara.2012.04.003
17061163,10.1007/s10895-006-0132-6
12651654,10.1213/01.ane.0000052512.46939.2e
21690096,10.1074/jbc.m111.255042
20066669,10.1002/hpm.1025
20635202,10.1007/s10661-010-1587-0
21698233,10.1371/journal.pone.0020614
22493480,10.1074/jbc.m112.346270
22479585,10.1371/journal.pone.0034277
17043678,10.1038/sj.pcan.4500919
23999817,10.1177/0267659113502835
20577784,10.1007/s10653-010-9332-8
15725700,10.1254/jphs.fmj04008x5
17150117,10.1186/1749-799x-1-10
18569468,10.1080/01443610802042688
12574873,10.1007/s00223-002-1024-7
20688432,10.1016/j.jhazmat.2010.07.027
22433437,10.1186/1752-0509-6-20
22496366,10.1074/jbc.m111.332981
20674194,10.1016/j.vetmic.2010.06.026
20588141,10.1097/qmh.0b013e3181eb1452
25303488,10.1210/jc.2014-2739
19395854,
20593161,10.1007/s00125-010-1831-8
20434775,10.1016/j.envint.2010.04.001
29024436,10.1111/j.1524-6175.2006.05667.x
22438885,10.1371/journal.pone.0032853
26844455,10.1097/md.0000000000002463
17127664,10.1080/14786410600825907
20584786,10.1093/jmcb/mjq011
25239935,10.1158/1535-7163.mct-14-0220
20605914,10.1104/pp.110.159558
20574642,10.1007/s00705-010-0733-x
22509275,10.1371/journal.pone.0034162
17039348,10.1007/s00134-006-0409-x
21628501,10.1128/mbio.00084-11
22566758,10.1100/2012/125608
20570353,10.1016/j.ecoenv.2010.05.015
12558978,10.1046/j.1471-4159.2003.01550.x
20577748,10.1007/s00404-010-1566-2
20598033,10.1111/j.1447-0756.2010.01228.x
20593050,
20522778,10.1126/science.1188635
23183968,10.1128/aem.02433-12
23883936,10.1038/nature12415
21592827,10.1016/j.bcmd.2011.03.008
20542304,10.1016/j.rvsc.2010.03.010
15778113,10.1016/j.bpobgyn.2004.11.002
22393400,10.1371/journal.pone.0032368
17827594,
12735096,10.1080/713847128
12490382,10.1016/s0168-3659(02)00412-1
12757644,
20553821,10.1016/j.neuroscience.2010.05.051
20544497,10.1080/14786411003774312
15723591,10.1586/14737159.5.1.43
16974114,10.1159/000094409
22427667,10.1074/jbc.m111.315218
17000298,10.1016/j.jtcvs.2006.04.055
20442581,10.1097/eja.0b013e3283392c1d
15635462,10.1007/s00253-004-1814-0
22396731,10.1371/journal.pone.0031256
20508645,10.1038/cdd.2010.65
20530667,10.1158/0008-5472.can-09-4199
17535051,10.2165/00044011-200323060-00004
21546606,10.1161/circresaha.111.240648
15725675,10.1538/expanim.54.1
22343631,10.1074/jbc.m111.335554
20627396,10.1016/j.molimm.2010.03.015
19874194,10.3109/14756360903185952
25544369,10.1007/s10555-014-9540-2
12570065,10.1016/s1368-8375(02)00021-0
22362769,10.1074/jbc.m111.319145
21951063,10.1111/j.1476-5381.2011.01673.x
22351754,10.1074/jbc.m111.264382
22384107,10.1371/journal.pone.0031943
22349262,10.1007/s00018-012-0937-1
12585428,10.1039/b208572k
20420392,10.1021/ja101296t
20234302,10.1097/maj.0b013e3181d6566a
20162550,10.1002/eji.200939594
19154523,10.1111/j.1651-2227.2008.01213.x
20444231,10.1111/j.1365-313x.2010.04240.x
16958731,10.1111/j.1532-849x.2006.00131.x
17177150,10.1055/s-2006-924577
16951566,10.1097/01.wnr.0000227991.23046.b7
20452642,10.1016/j.chemosphere.2010.04.034
20484024,10.1104/pp.110.157180
20451373,10.1016/j.ejca.2010.03.038
20977831,10.3727/096368910x504478
20466931,10.1126/science.1188013
20433142,10.1021/jm100055b
20369839,10.1021/bi100181a
19371446,10.1186/1471-2474-10-38
22313031,10.1089/dna.2011.1552
22270366,10.1074/jbc.m111.284034
25141776,10.1186/2047-783x-19-39
22319627,10.1371/journal.pone.0031388
22334781,10.2147/ijn.s24326
22318734,10.1074/jbc.m111.329078
15571483,10.1517/14728214.9.2.257
20382694,10.1210/en.2009-1023
21415856,10.1038/embor.2011.33
21415392,10.1161/circresaha.110.239459
20513428,10.1016/j.molcel.2010.03.018
20384287,10.1021/jo100319p
25100064,10.1016/j.cmet.2014.07.008
12424250,10.1074/jbc.m206383200
20421646,10.4049/jimmunol.1000045
16880682,10.1538/expanim.55.349
20166169,10.1002/jmv.21612
16880680,10.1538/expanim.55.333
20412149,10.1111/j.1365-2044.2010.06344.x
23202961,10.3390/ijms131013438
23039914,10.1111/j.1939-1676.2012.01007.x
12446324,10.1111/j.1749-6632.2002.tb05907.x
23771977,10.1136/bcr-2013-010004
22292084,10.1371/journal.pone.0030980
21454688,10.1074/jbc.m111.221697
20375226,10.1099/vir.0.018754-0
23037849,10.4012/dmj.2012-015
27096368,10.1038/nature17950
20373015,10.1007/s10815-010-9412-9
22253711,10.1371/journal.pone.0029321
23037852,10.4012/dmj.2012-053
21801592,10.1179/016164111x12881719352372
21403094,10.1161/circulationaha.110.982918
21398698,10.1074/jbc.m111.236612
22216200,10.1371/journal.pone.0029170
25097249,10.7554/elife.03011
16943966,
16880683,10.1538/expanim.55.357
19817545,10.3171/2009.8.jns09850
20374662,10.1186/1471-2474-11-64
20391342,10.4238/vol9-1gmr758
12368293,10.1074/jbc.m206177200
25032991,10.1371/journal.pone.0102706
22241970,10.1371/journal.pcbi.1002308
12426956,
12351273,10.1097/00000539-200210000-00028
12425464,10.1023/a:1020400514990
12408870,10.1016/s0092-8674(02)01037-1
12374721,10.1007/bf03017425
22238425,10.1073/pnas.1107479109
23095150,10.1080/15287394.2012.721163
18022165,10.1016/j.fertnstert.2007.07.1385
20357676,10.1097/jom.0b013e3181d8d9e4
16802016,
16712650,10.1111/j.1744-313x.2006.00595.x
20399105,10.1016/j.micron.2010.03.007
20298690,10.1016/j.exer.2010.03.005
21347260,10.1371/journal.pone.0017123
12446318,10.1111/j.1749-6632.2002.tb05901.x
12446313,10.1111/j.1749-6632.2002.tb05896.x
25029271,10.1371/journal.pone.0102195
18000709,10.1007/s00464-007-9647-4
25024373,10.2337/db14-0026
12384798,10.1007/s00432-002-0379-5
21339220,10.1136/ard.2010.138032
16723796,10.1253/circj.70.737
22204275,10.1186/1471-2407-11-527
21290090,10.3892/ijo.2011.934
12223448,10.1096/fj.02-0150fje
23898361,10.11604/pamj.2013.15.12.1831
20428565,10.1039/b924245g
19190327,10.1158/0008-5472.can-08-3249
21995449,10.1089/ars.2011.4134
20230182,10.3109/08923971003671116
20102336,10.1042/bj20091768
12196476,10.2337/diabetes.51.9.2817
15365812,10.1007/s00441-004-0954-y
22190353,10.18632/oncotarget.378
17973947,10.1111/j.1365-2265.2007.03059.x
21405500,10.1103/physrevlett.106.068302
22158109,10.1038/aps.2011.155
20213279,10.1007/s11626-010-9292-4
22174839,10.1371/journal.pone.0028563
15480894,10.1007/s10157-004-0307-x
20173750,10.1038/nmeth.1430
22162948,10.1371/journal.pbio.1001212
20010326,10.1097/tp.0b013e3181c690fa
23648137,10.1186/1756-0500-6-182
22110128,10.1074/jbc.m111.299099
19874121,10.3109/01676830902920652
17913317,10.1016/j.bjoms.2007.08.005
17873675,10.1097/jcp.0b013e31814b98d4
12167854,10.1038/nature00913
22157011,10.1074/jbc.m111.307199
12142192,10.1016/s1010-7940(02)00256-7
22159816,10.3892/or.2011.1580
22124977,10.1002/humu.21649
22110582,10.1371/journal.pone.0025933
17918804,
12088956,10.1097/00000539-200207000-00023
20090356,10.1159/000276571
19127226,10.12968/bjon.2009.18.1.32071
15301984,10.1016/j.berh.2004.04.005
16644507,10.1016/s1015-9584(09)60112-3
20149903,10.1016/j.actbio.2010.02.010
21248137,10.1523/jneurosci.4125-10.2011
17900579,10.1016/j.ijgo.2007.07.017
20074317,10.1111/j.1365-294x.2009.04507.x
20097195,10.1016/j.yexmp.2010.01.007
21249209,10.1371/journal.pone.0016011
20060322,10.1016/j.healun.2009.09.019
24934763,10.1038/ncomms5112
22074389,10.1186/1471-2172-12-63
20225703,10.5177/ntvt2010.02.08143
20058052,10.1007/s11010-009-0382-0
24879635,10.1093/carcin/bgu124
22030025,10.1016/j.ijcard.2011.08.849
21195349,10.1016/j.cmet.2010.12.003
19938021,10.1002/chem.200902555
22071019,10.1186/1756-9966-30-105
19071213,10.1016/j.freeradbiomed.2008.11.005
22065926,
24950377,10.1016/j.molcel.2014.05.030
20116265,10.1016/j.bmc.2010.01.015
21148633,10.1158/1541-7786.mcr-10-0399
19023854,10.1055/s-2008-1038972
16550265,10.1155/2006/407609
12082091,10.1074/jbc.m201147200
22033921,10.1074/jbc.m111.290437
22046297,10.1371/journal.pone.0026503
12023603,10.1097/00002060-200206000-00010
21177250,10.1074/jbc.m110.163865
20028429,10.1111/j.1365-2567.2009.03148.x
22049406,10.1523/jneurosci.2526-11.2011
20686228,10.1248/bpb.33.1337
20404027,10.1258/ebm.2009.009178
24856969,10.1016/j.cell.2014.03.064
24820971,10.1371/journal.pone.0097242
22815126,10.1002/gps.3845
21998744,10.1371/journal.pone.0026003
12048910,10.1007/bf03032284
20038548,10.1093/cvr/cvp416
17701044,10.1007/s00345-007-0190-7
18946316,10.1097/aln.0b013e31818aa6e1
23505278,10.1136/bcr-2013-009084
19863197,10.3109/10611860903089768
12075820,10.1080/10611860290022624
21991300,10.1371/journal.pone.0022800
24130713,10.1371/journal.pone.0075456
19946729,10.1007/s00018-009-0214-0
19014385,10.1111/j.1471-4159.2008.05736.x
20005630,10.1016/j.jhazmat.2009.11.111
15153858,10.1016/j.prosdent.2004.03.002
24837434,10.1172/jci73014
21109591,10.1152/ajpgi.00356.2010
21954158,10.1534/genetics.111.133967
24780366,10.1016/j.bjid.2013.12.008
21964591,10.1210/me.2011-1124
16637226,10.3177/jnsv.52.21
19926108,10.1016/j.virol.2009.10.041
21966488,10.1371/journal.pone.0025295
16543683,10.1507/endocrj.53.133
19556085,10.1016/j.gcb.2009.02.045
19455581,10.1002/glia.20887
23463764,10.1631/jzus.b1200102
24120332,10.1016/j.chembiol.2013.09.005
20824697,10.1002/ijc.25658
19941073,10.1007/s10620-009-1033-8
16467142,10.1073/pnas.0507024103
21061162,10.1007/s10571-010-9592-y
21042282,10.1038/onc.2010.491
12174481,
21060833,10.1371/journal.pone.0013731
22092544,10.1111/j.1600-0501.2011.02290.x
21062897,10.1242/jcs.073502
16399311,10.1016/j.jtcvs.2005.10.003
25319597,10.3402/gha.v7.25519
20004514,10.1016/j.jhazmat.2009.11.065
18818438,10.1634/stemcells.2008-0353
19945381,10.1016/j.cell.2009.10.012
23441155,10.1371/journal.pone.0055727
15128639,10.1007/bf03018316
21976971,10.2147/ijn.s24060
21908663,10.1128/jb.05949-11
24773342,10.1210/en.2013-1998
21063029,10.1182/blood-2010-01-265082
20981485,10.1007/s11064-010-0282-4
21862592,10.1074/jbc.m111.219931
21914802,10.1074/jbc.m111.248690
19851734,10.1007/s12275-009-0068-z
20974943,10.1073/pnas.1006608107
16412036,10.1111/j.1443-9573.2006.00242.x
18789672,10.1016/j.jnutbio.2008.05.003
19889935,10.1099/vir.0.014340-0
15041010,10.1016/j.aaen.2003.12.003
19951606,
24721182,10.1186/1749-799x-9-24
22567051,
16342351,
16114020,10.1002/mds.20658
19824623,10.1021/jo9017556
21887248,10.1371/journal.pone.0023395
23401554,10.1073/pnas.1218203110
24736433,10.1158/1940-6207.capr-14-0051
18947353,10.1111/j.1467-9280.2008.02172.x
20889505,10.1074/jbc.m110.161869
21960726,10.1161/circresaha.111.243154
19892338,10.1016/j.ijgo.2009.08.033
24670518,10.1038/srep04136
21824890,10.1093/neuonc/nor116
19818798,10.1016/j.lfs.2009.09.015
19996700,10.4014/jmb.0904.4028
18928838,10.1016/j.joen.2008.08.005
24015313,10.1371/journal.pone.0074022
11849067,10.1021/ic010716a
16325862,10.1016/j.jns.2005.10.014
21862586,10.1074/jbc.m111.260414
19828216,10.1016/j.jenvrad.2009.09.005
16322903,10.1007/s00701-005-0687-z
31038298,
15032629,10.2174/1568008043339992
19139533,10.3390/ijerph5030152
11773439,10.1210/mend.16.1.0761
21849493,10.1074/jbc.m111.253450
18776921,10.1038/onc.2008.319
24692545,10.1074/jbc.m113.526772
24626340,10.1371/journal.pone.0091671
16689510,10.1590/s0034-71672005000600019
20864537,10.1074/jbc.m110.175802
15988546,10.1038/sj.ijir.3901350
19854141,10.1016/j.molcel.2009.08.017
19829383,10.1038/nature08456
19798062,10.1038/oby.2009.332
19762904,10.1136/jnnp.2008.149088
19956532,10.4143/crt.2005.37.5.307
20865015,10.1038/cdd.2010.114
24656791,10.1016/j.chembiol.2014.02.011
11907701,10.1007/s00223-001-1054-6
19922881,10.1016/j.clinthera.2009.10.012
19755129,10.1016/j.jneumeth.2009.09.011
25210033,10.1074/jbc.m114.604959
23989256,
21768114,10.1074/jbc.m111.232413
11792605,10.1016/s8756-3282(01)00645-7
21829529,10.1371/journal.pone.0022836
21757743,10.1074/jbc.m111.247726
21752972,10.1128/jcm.00841-11
16230623,10.1073/pnas.0503877102
19815770,10.1126/science.1174094
16260543,10.1097/00006250-200511000-00056
11802188,
19678640,10.1021/ja903873n
24572353,10.1038/nature13005
21788497,10.1073/pnas.1100186108
20396459,10.3988/jcn.2005.1.2.121
10231134,10.1002/(sici)1098-2396(199905)32:2<141::aid-syn8>3.0.co;2-r
18704087,10.1038/nature07199
17697904,10.1016/j.clinthera.2007.05.019
22525440,10.3390/molecules17044755
19781383,
19544411,10.1002/stem.137
11701891,10.1126/science.1066171
21730285,10.1128/mcb.05424-11
19839869,10.1080/02713680903056391
21779402,10.1371/journal.pone.0022244
19720939,10.1161/circulationaha.108.830372
21685939,10.1038/onc.2011.239
11719801,10.1038/35106539
19735445,10.1111/j.1471-4159.2009.06376.x
21808117,10.4103/0256-4947.83211
19717156,10.1016/j.atherosclerosis.2009.08.003
11714798,10.4049/jimmunol.167.11.6338
14645365,10.1136/jcp.56.12.978
22509318,10.1371/journal.pone.0034537
20664612,10.1038/jcbfm.2010.111
15320745,10.2174/1381612043383782
19718394,10.3349/ymj.2009.50.4.474
19306990,10.1016/j.biopsych.2009.02.005
16048804,10.1080/00207450590934435
21385176,10.1111/j.1476-5381.2011.01305.x
16363482,10.2116/analsci.21.1111
25124921,10.1016/j.freeradbiomed.2014.07.041
21715331,10.1074/jbc.m111.230854
25164134,10.1093/icvts/ivu255
20661471,10.1371/journal.pone.0011668
11682396,10.1097/00000539-200111000-00029
24498243,10.1371/journal.pone.0088057
21742034,10.1016/j.nbd.2011.06.005
25623217,10.1158/1940-6207.capr-14-0411
13679198,10.1016/s1368-8375(03)00098-8
11607026,10.1038/35099520
20685974,10.1523/jneurosci.2052-10.2010
11810120,10.1007/s00134-001-1126-0
23203171,10.1136/bcr-2012-006529
14633526,10.1213/01.ane.0000089961.15975.78
19649704,10.1007/s10549-009-0493-z
16174581,
19665971,10.1016/j.cell.2009.05.029
21695245,10.1371/journal.ppat.1002062
23201684,10.1038/nature11700
17339748,10.1507/endocrj.k05-178
17363751,10.2337/dc06-2493
21647453,10.1371/journal.pone.0020152
24447880,10.1186/1742-2094-11-13
24498111,10.1371/journal.pone.0087464
14750616,
19660498,10.1016/j.imlet.2009.07.011
20663988,10.1152/ajpendo.00263.2010
19455458,10.1080/08977190902951558
11677603,10.1038/35101577
16261991,10.3177/jnsv.51.211
16178425,10.1007/bf02973885
19643537,10.1016/j.jhazmat.2009.07.016
19557639,10.1080/10428190902934936
21566130,10.1074/jbc.m110.201368
19615783,10.1016/j.lungcan.2009.06.013
24451373,10.1074/jbc.m113.532523
16040081,10.1016/j.chemosphere.2005.05.034
22388930,10.1007/s11357-012-9390-1
20585585,10.1371/journal.pone.0011305
19628789,10.1161/circresaha.109.203323
11607027,10.1038/35099527
21610072,10.1074/jbc.m111.221903
21625550,10.1371/journal.pone.0019652
14584089,10.3349/ymj.2003.44.5.751
20622136,10.1194/jlr.m005595
11577230,10.1126/science.1064204
11536383,10.1002/ptr.874
11553641,10.1074/jbc.m107844200
20543006,10.1152/ajplung.00067.2010
19564343,10.4049/jimmunol.0804061
21576246,10.1074/jbc.m111.226027
21557878,10.1017/s1461145711000629
11517128,10.1093/bja/87.3.435
11533443,10.1126/science.1064773
21232037,10.1111/j.1476-5381.2011.01208.x
26094200,10.1016/j.psychres.2015.05.039
21529349,10.1186/1746-6148-7-17
19373597,10.1080/10428190902866724
20576605,10.1074/jbc.m110.121061
19604631,10.1016/j.jhazmat.2009.06.032
19230025,10.1002/ijc.24257
21489987,10.1074/jbc.m111.231878
24367263,10.1371/journal.ppat.1003818
11502911,10.1212/wnl.57.3.445
18394617,10.1016/j.fertnstert.2008.02.135
20522802,10.1161/circresaha.110.223024
18381456,10.1158/0008-5472.can-07-5937
24385585,10.1073/pnas.1317350111
19929443,10.1089/ars.2009.2874
21483722,10.1371/journal.pbio.1001040
19468278,
15965225,10.1136/jnnp.2004.048363
11465951,10.1006/clim.2001.5065
12954032,
24368095,10.1016/j.yjmcc.2013.12.010
22299051,10.1371/journal.pone.0031093
19483719,10.1038/ni.1741
20502873,10.1007/s00134-010-1912-7
24324133,10.1073/pnas.1321510111
11441218,10.1161/01.str.32.7.1673
24368768,10.1074/jbc.m113.536805
11461904,10.1074/jbc.m103321200
15926953,10.1111/j.0021-8774.2005.00535.x
20498723,10.1371/journal.pone.0010581
23839791,10.1002/oby.20559
11375852,10.1097/00000539-200106000-00048
19402632,10.1021/jm8015766
19352169,10.1097/aln.0b013e31819dad92
